frequency (Hz),vertical,horizontal,axial
6059.38,0.00221044,0.00996289,0.000567854
6060.94,0.00117955,0.00511341,0.000322456
6062.5,0.000562412,0.00167357,0.00035187
6064.06,0.00134181,0.00229137,0.00048213
6065.62,0.00143689,0.0023702,0.000560886
6067.19,0.00135338,0.00429791,0.000465044
6068.75,0.00125868,0.00414404,0.000221569
6070.31,0.000678246,0.0039442,0.00035408
6071.88,0.000574602,0.00375038,0.000254478
6073.44,0.00119377,0.00239258,0.000265877
6075,0.00127463,0.00195144,0.000286792
6076.56,0.00126284,0.00226086,0.000105511
6078.12,0.00175345,0.00733784,0.000297131
6079.69,0.00138837,0.0114385,0.000538906
6081.25,0.00108578,0.00784257,0.000430118
6082.81,0.00101543,0.00403567,0.000232751
6084.38,0.00101326,0.00405335,0.000352186
6085.94,0.000419412,0.00387254,0.000285853
6087.5,0.00164462,0.00360701,0.000305722
6089.06,0.00235653,0.00571802,0.000360077
6090.62,0.00199771,0.00672779,0.000427061
6092.19,0.00149531,0.0049371,0.000374643
6093.75,0.00105875,0.0037844,0.000437757
6095.31,0.000914265,0.00683237,0.000550892
6096.88,0.0011561,0.00467583,0.000551445
6098.44,0.000996683,0.00464856,0.000250781
6100,0.000693243,0.00224268,0.000231299
6101.56,0.00174105,0.00507876,0.000485232
6103.12,0.00163627,0.0037435,0.000582868
6104.69,0.000777779,0.00237809,0.000376278
6106.25,0.0016705,0.0022361,0.000136358
6107.81,0.00200488,0.003699,0.000546756
6109.38,0.00157901,0.00577413,0.000593168
6110.94,0.00122246,0.00555669,0.000364599
6112.5,0.00143908,0.00388755,0.000460292
6114.06,0.00137707,0.00208605,0.00047056
6115.62,0.00111904,0.00330979,0.000375545
6117.19,0.00120734,0.00149829,0.000231305
6118.75,0.000994538,0.00376459,0.000172721
6120.31,0.000674264,0.00293324,0.000113806
6121.88,0.000878242,0.011326,0.000749823
6123.44,0.00124821,0.0100612,0.000760364
6125,0.000935529,0.00471488,0.00034621
6126.56,0.00121971,0.00243996,0.000511535
6128.12,0.00121265,0.0027311,0.000451173
6129.69,0.00142194,0.00439831,0.000381973
6131.25,0.00144046,0.00386632,0.000227483
6132.81,0.0013064,0.00216808,0.000215718
6134.38,0.00103542,0.00167106,0.000306604
6135.94,0.00117935,0.00523197,0.000364757
6137.5,0.00156868,0.00747352,0.000457652
6139.06,0.000928555,0.00617028,0.000281549
6140.62,0.00172913,0.00302469,0.000314892
6142.19,0.00233868,0.00361723,0.00053615
6143.75,0.00213325,0.00495941,0.00020762
6145.31,0.00138141,0.0058439,0.000285722
6146.88,0.00113152,0.00444627,0.000333656
6148.44,0.00108788,0.00277835,0.000114191
6150,0.000884933,0.00202245,0.000464519
6151.56,0.000775708,0.00122067,0.000705776
6153.12,0.000609623,0.00309645,0.000614469
6154.69,0.00103244,0.00469695,0.000605001
6156.25,0.000877773,0.00467643,0.000738525
6157.81,0.000273148,0.00525203,0.000611029
6159.38,0.000663272,0.00293792,0.000301227
6160.94,0.00102736,0.00119495,0.000319204
6162.5,0.0010497,0.00240937,0.000397582
6164.06,0.00170465,0.00263121,0.000443306
6165.62,0.00128248,0.00346914,0.00047097
6167.19,0.00142086,0.00506793,0.000624669
6168.75,0.00164617,0.00407973,0.000283079
6170.31,0.00112464,0.00181421,0.000256898
6171.88,0.00118703,0.00202962,0.000325119
6173.44,0.00159554,0.00292045,0.000170239
6175,0.00104904,0.0031985,0.00022947
6176.56,0.00106356,0.00334111,0.00040357
6178.12,0.00100954,0.00255005,0.00034069
6179.69,0.00083697,0.0015014,0.000277016
6181.25,0.00152631,0.00599955,0.000343949
6182.81,0.00112967,0.00756467,0.000625516
6184.38,0.00104303,0.00584033,0.000612409
6185.94,0.00198199,0.00358976,0.000449121
6187.5,0.00154097,0.00407699,0.000263226
6189.06,0.00103096,0.00395298,0.000194582
6190.62,0.000979968,0.0030354,0.000310023
6192.19,0.000459361,0.0031459,0.000249639
6193.75,0.00116907,0.00625836,0.00029482
6195.31,0.00137132,0.0077174,0.00035937
6196.88,0.00113964,0.00413979,0.000271944
6198.44,0.00166891,0.00238012,0.000525356
6200,0.00187971,0.00474014,0.000599225
6201.56,0.00119572,0.00470633,0.000547455
6203.12,0.00108887,0.00432347,0.000663464
6204.69,0.000549555,0.00136816,0.000336893
6206.25,0.000963077,0.0036279,0.000368219
6207.81,0.00111324,0.00566131,0.000323035
6209.38,0.00113973,0.00494998,0.000185784
6210.94,0.00109306,0.00395875,0.000351235
6212.5,0.00101681,0.00382159,0.000384971
6214.06,0.000815309,0.00445535,0.000179897
6215.62,0.000885503,0.00550528,0.000341128
6217.19,0.000616479,0.00344977,0.000202774
6218.75,0.000896798,0.00463656,0.000146397
6220.31,0.00146854,0.00476719,0.0003925
6221.88,0.00173728,0.00644598,0.000341548
6223.44,0.0015402,0.00360408,0.000392954
6225,0.00112935,0.00274244,0.000423467
6226.56,0.000654901,0.00441841,0.00044225
6228.12,0.000464289,0.00439824,0.000278245
6229.69,0.000982949,0.00371292,0.000463197
6231.25,0.00102931,0.00256808,0.000392268
6232.81,0.00147236,0.00149001,0.000312463
6234.38,0.00106056,0.00226818,0.000271173
6235.94,0.000809252,0.00181968,0.000252451
6237.5,0.0012036,0.0033692,0.000146365
6239.06,0.00135319,0.00491847,0.000255222
6240.62,0.00081734,0.00274857,0.000191091
6242.19,0.000911931,0.0026852,0.000403817
6243.75,0.000383192,0.00184008,0.000533956
6245.31,0.000884534,0.00480598,0.000403969
6246.88,0.0010806,0.00406453,0.000132596
6248.44,0.00118233,0.00249231,0.000213214
6250,0.00158178,0.0029768,0.000321586
6251.56,0.00132461,0.0019718,0.000371579
6253.12,0.000814078,0.00159833,0.00049034
6254.69,0.000330771,0.0029826,0.000419313
6256.25,0.00110442,0.00165497,0.00029915
6257.81,0.00180853,0.00193674,0.000417245
6259.38,0.00153329,0.00344918,0.000415228
6260.94,0.00155909,0.00410937,0.00045599
6262.5,0.000991039,0.00398552,0.000505999
6264.06,0.000811382,0.00397167,0.000618349
6265.62,0.000824686,0.00211036,0.000387514
6267.19,0.000443417,0.0011901,0.000294846
6268.75,0.000667025,0.000802395,0.000270788
6270.31,0.000680913,0.00141739,0.000428088
6271.88,0.000584638,0.00387575,0.000367164
6273.44,0.000788025,0.0028915,0.000308424
6275,0.000343512,0.00129581,0.000308859
6276.56,0.000678088,0.00272136,0.000256227
6278.12,0.000790574,0.00111561,0.000295327
6279.69,0.0006113,0.00109556,0.000279233
6281.25,0.000545823,0.00178341,0.000235557
6282.81,0.000779352,0.00162948,0.00019497
6284.38,0.00130095,0.00122222,0.000261895
6285.94,0.000691813,0.00214884,0.000448725
6287.5,0.000631353,0.00250334,0.000532157
6289.06,0.000704863,0.00141664,0.000245126
6290.62,0.00125254,0.00171573,0.000192051
6292.19,0.00100707,0.00198084,0.000225036
6293.75,0.00117732,0.00249986,0.00025902
6295.31,0.00115773,0.00313737,0.000271474
6296.88,0.000644536,0.00142221,0.000358104
6298.44,0.000392473,0.00158538,0.000219289
6300,0.00115827,0.00165412,0.000256841
6301.56,0.00149231,0.00114627,0.000276536
6303.12,0.00086406,0.00121611,0.000344075
6304.69,0.00101177,0.00161617,0.000262562
6306.25,0.0014353,0.00369737,0.000281073
6307.81,0.0013325,0.00304552,0.000339258
6309.38,0.00127943,0.00228872,0.000297024
6310.94,0.000988162,0.00338242,0.0001774
6312.5,0.00102331,0.00329885,0.000173678
6314.06,0.000622539,0.00284471,0.000169123
6315.62,0.000581794,0.00330914,0.000396828
6317.19,0.000502632,0.00313354,0.000380986
6318.75,0.00096277,0.00315826,0.000297624
6320.31,0.00123446,0.00416731,0.000314939
6321.88,0.00138976,0.00372936,0.000371373
6323.44,0.00098534,0.00174238,0.000349688
6325,0.000844142,0.00174159,0.000409466
6326.56,0.00148423,0.00190687,0.000339565
6328.12,0.00150868,0.00203811,0.000223276
6329.69,0.00119352,0.00189101,9.13979e-05
6331.25,0.00102305,0.00275725,0.000302452
6332.81,0.000670959,0.00191969,0.0005995
6334.38,0.00129631,0.00262291,0.000492879
6335.94,0.00174987,0.00381518,0.000345593
6337.5,0.000627229,0.00339776,0.000292033
6339.06,0.000844649,0.00175221,0.0002937
6340.62,0.000489086,0.0015074,0.000341889
6342.19,0.000984358,0.00240458,0.000301431
6343.75,0.000385935,0.00147844,0.000241034
6345.31,0.000755756,0.00144949,0.00028245
6346.88,0.000730488,0.00297498,0.000290838
6348.44,0.00137011,0.00260119,0.000357286
6350,0.000876371,0.00295015,0.000535873
6351.56,0.000576063,0.0042576,0.000498063
6353.12,0.000604581,0.00368121,0.000305202
6354.69,0.000887255,0.00211315,7.76623e-05
6356.25,0.00127145,0.00122711,9.28008e-05
6357.81,0.00141539,0.00116944,0.000178579
6359.38,0.00093162,0.00161444,0.000269294
6360.94,0.000533507,0.00117989,0.000228474
6362.5,0.000947207,0.00151138,0.000342408
6364.06,0.00102282,0.00132355,0.000348396
6365.62,0.00113234,0.000870199,0.000251741
6367.19,0.00107483,0.00106469,0.000279849
6368.75,0.000886661,0.000886123,0.000180074
6370.31,0.000527927,0.000726815,0.000326907
6371.88,0.000545653,0.00185529,0.000346218
6373.44,0.000582528,0.00199579,0.000370979
6375,0.000392768,0.000772662,0.000341899
6376.56,0.000465625,0.00135222,0.000456674
6378.12,0.000598141,0.00153627,0.000345078
6379.69,0.000886082,0.00158483,0.000312938
6381.25,0.000760393,0.00186938,0.000277651
6382.81,0.000642766,0.00161144,0.000267258
6384.38,0.000438041,0.00235371,0.000401445
6385.94,0.00087546,0.00185755,0.000275513
6387.5,0.00119522,0.00102865,0.000305483
6389.06,0.00113812,0.00103451,0.000222435
6390.62,0.000982622,0.00192523,0.000186079
6392.19,0.00121548,0.00227651,0.000250883
6393.75,0.000817685,0.00177811,0.000295871
6395.31,0.000989235,0.00203006,0.000533054
6396.88,0.000955405,0.00175109,0.000372077
6398.44,0.000645496,0.0011905,0.000140234
6400,0.000626711,0.00167775,0.000358255
6401.56,0.000696263,0.000931239,0.000260606
6403.12,0.000556784,0.000880014,0.000202883
6404.69,0.000352866,0.00184072,0.000317468
6406.25,0.000514939,0.00190886,0.000279846
6407.81,0.000453867,0.00195679,0.000318165
6409.38,0.000842445,0.00316491,0.00023179
6410.94,0.00145378,0.00287784,7.76252e-05
6412.5,0.000844697,0.00131809,0.00017285
6414.06,0.00065632,0.00159869,0.000204521
6415.62,0.000625223,0.00169728,0.000251508
6417.19,0.000738836,0.00122758,0.000175683
6418.75,0.000804271,0.00170897,0.000323416
6420.31,0.000989606,0.00116822,0.000268094
6421.88,0.000806381,0.00156703,0.000245626
6423.44,0.00145415,0.00289215,0.00039823
6425,0.000896744,0.00292597,0.000340803
6426.56,0.000177847,0.00256453,0.000344131
6428.12,0.000637562,0.00250776,0.000237508
6429.69,0.000971888,0.00112776,0.000442621
6431.25,0.000874229,0.00129396,0.000352208
6432.81,0.000584593,0.00123062,0.000245323
6434.38,0.000708147,0.00106031,0.00028532
6435.94,0.000552012,0.00119454,0.000300305
6437.5,0.000606388,0.000939069,0.000445201
6439.06,0.000442336,0.00105386,0.000198457
6440.62,0.00056607,0.000863006,0.00023354
6442.19,0.000877727,0.000557992,0.000454695
6443.75,0.00104645,0.00149581,0.000407299
6445.31,0.00114028,0.00287357,0.000524544
6446.88,0.000653007,0.00208815,0.000486722
6448.44,0.000455271,0.00132393,0.000221129
6450,0.00120466,0.00239821,0.000281892
6451.56,0.00116862,0.00298428,0.000308343
6453.12,0.000775051,0.00126071,0.000379141
6454.69,0.000373847,0.00148497,0.00027899
6456.25,0.000556538,0.00175828,0.000162104
6457.81,0.00030176,0.00151482,0.000338982
6459.38,0.000378241,0.00227412,0.000244867
6460.94,0.000702553,0.00273813,0.000404334
6462.5,0.000660745,0.00166624,0.000324293
6464.06,0.000699819,0.000818957,0.000203389
6465.62,0.000303178,0.000612627,0.000156979
6467.19,0.000663963,0.00167305,0.000191438
6468.75,0.000871636,0.00140194,0.000153755
6470.31,0.000905348,0.00113181,0.000177172
6471.88,0.000438862,0.00101767,0.000299248
6473.44,0.000273644,0.000844271,0.000192169
6475,0.000623632,0.00146807,0.000119064
6476.56,0.000359266,0.00234254,0.000355696
6478.12,0.000451194,0.00122393,0.000495745
6479.69,0.000509862,0.0011362,0.000359599
6481.25,0.000645833,0.000932007,0.00027931
6482.81,0.000611273,0.000898118,0.000341458
6484.38,0.000621163,0.00101312,0.000290575
6485.94,0.000700441,0.000789747,8.90369e-05
6487.5,0.00085111,0.000977717,0.000166272
6489.06,0.000725819,0.00207821,0.000234027
6490.62,0.00122879,0.00216878,0.000242176
6492.19,0.000867191,0.0011028,0.000142175
6493.75,0.000663987,0.00170507,0.000117625
6495.31,0.000856368,0.00208512,0.000136133
6496.88,0.000719086,0.00206889,0.00029833
6498.44,0.000437554,0.00110781,0.00046364
6500,0.000842188,0.00232282,0.000454363
6501.56,0.000779677,0.00187903,0.000433839
6503.12,0.000321223,0.00101523,0.00029633
6504.69,0.00048369,0.00108626,0.000204649
6506.25,0.000701018,0.00103697,0.000356348
6507.81,0.000524098,0.00101402,0.000338564
6509.38,0.000720444,0.00222044,0.000245357
6510.94,0.000638071,0.00183926,0.000176484
6512.5,0.000450836,0.00145792,0.000269804
6514.06,0.000359303,0.00104012,0.000146009
6515.62,0.000322813,0.000782027,0.000308955
6517.19,0.000485579,0.000967676,0.000271428
6518.75,0.000471105,0.000969873,0.000236527
6520.31,0.000393785,0.000847535,0.000260295
6521.88,0.000620349,0.000712196,0.000226911
6523.44,0.000613734,0.00133133,0.000361885
6525,0.000566634,0.0018126,0.000344883
6526.56,0.000647262,0.00156022,0.000469043
6528.12,0.000220577,0.000920698,0.000353918
6529.69,0.0007764,0.000477572,0.000444446
6531.25,0.000958225,0.00118104,0.000438098
6532.81,0.000547204,0.00121113,0.000170527
6534.38,0.000277494,0.000890547,0.000126607
6535.94,0.000530818,0.000369794,0.000144992
6537.5,0.000475187,0.000854454,0.000324065
6539.06,0.000817534,0.00143033,0.000317276
6540.62,0.000977688,0.00130391,0.000307342
6542.19,0.000726085,0.00126317,0.00021747
6543.75,0.000598004,0.00160346,0.000424991
6545.31,0.000407702,0.00138951,0.000348392
6546.88,0.000368026,0.00102987,0.000161536
6548.44,0.000714958,0.00144696,0.000436198
6550,0.000869418,0.00129562,0.000419609
6551.56,0.000434938,0.00106947,0.000214607
6553.12,0.000536583,0.00139964,0.000325985
6554.69,0.000742954,0.00194576,0.000339266
6556.25,0.000773662,0.00132906,0.000222762
6557.81,0.000639352,0.000402923,0.000208216
6559.38,0.000405047,0.00122905,0.000292902
6560.94,0.000317226,0.0011409,0.000262371
6562.5,0.000447433,0.000906425,0.000160434
6564.06,0.000354947,0.00114987,0.000164028
6565.62,0.00054966,0.00153395,0.000244035
6567.19,0.000716317,0.000709324,0.000452696
6568.75,0.000841273,0.000950536,0.000405848
6570.31,0.00127938,0.00131659,0.000262657
6571.88,0.000894632,0.000548868,0.000151258
6573.44,0.000379503,0.000957178,0.000112001
6575,0.000267408,0.000819577,0.000255938
6576.56,0.000279813,0.000828133,0.000198636
6578.12,0.000431068,0.0013046,0.000219162
6579.69,0.000353289,0.00107665,0.00015783
6581.25,0.000486876,0.00183876,0.000314354
6582.81,0.000422106,0.00134244,0.000227288
6584.38,0.001018,0.0013331,0.000156805
6585.94,0.000731531,0.00137994,0.000284005
6587.5,0.000334587,0.00178315,8.64386e-05
6589.06,0.000403056,0.00176148,0.000100026
6590.62,0.000554331,0.00141435,0.000205634
6592.19,0.000478899,0.00152278,0.000238665
6593.75,0.000580645,0.0012886,0.000348048
6595.31,0.000568952,0.000841568,0.000252341
6596.88,0.000357881,0.00157214,0.000267911
6598.44,0.000576244,0.00112723,9.62668e-05
6600,0.000680935,0.00128975,0.000151295
6601.56,0.000193201,0.000747954,0.000107688
6603.12,0.000351566,0.00107895,9.40775e-05
6604.69,0.000612457,0.00142942,0.000131108
6606.25,0.000464867,0.00102114,0.000267151
6607.81,0.000805394,0.000941931,0.000268239
6609.38,0.000941044,0.00126656,8.75379e-05
6610.94,0.000437685,0.000874211,0.000202149
6612.5,0.000145194,0.00107191,0.000370071
6614.06,0.000326865,0.00109503,0.000191486
6615.62,0.000424958,0.00143567,0.000403084
6617.19,0.000901939,0.0017178,0.000349483
6618.75,0.000434116,0.00094135,0.000182637
6620.31,0.000533879,0.00158307,0.000166891
6621.88,0.000300689,0.00116296,0.00034524
6623.44,0.000296726,0.00100607,0.000214327
6625,0.000449831,0.00083369,4.88839e-05
6626.56,0.000499944,0.00107968,0.000345642
6628.12,0.000647688,0.00103402,0.000523874
6629.69,0.000415678,0.000895153,0.000259085
6631.25,0.000274485,0.00101739,0.000196516
6632.81,0.000346444,0.00106311,0.000238836
6634.38,0.000156638,0.000706054,0.000172334
6635.94,0.000435902,0.00134243,0.000212642
6637.5,0.000326013,0.000913453,0.000303252
6639.06,0.000318697,0.00140004,0.000455602
6640.62,0.000773186,0.00171745,0.00042468
6642.19,0.000766681,0.00115167,0.000397504
6643.75,0.000592767,0.00125203,0.00016096
6645.31,0.000811608,0.00203468,0.000292364
6646.88,0.000664197,0.00195746,0.000349302
6648.44,0.000449784,0.00115702,0.000340813
6650,0.000660422,0.00122658,0.000211359
6651.56,0.000671331,0.00142589,0.000132387
6653.12,0.000493018,0.000996396,0.000163983
6654.69,0.000857986,0.000682547,0.000349886
6656.25,0.000824936,0.000738568,0.000385373
6657.81,0.000512913,0.000713855,0.000175495
6659.38,0.000636493,0.00118638,0.000142681
6660.94,0.000541057,0.000575853,0.000149262
6662.5,0.000594372,0.00126601,0.000105267
6664.06,0.000833057,0.00152728,0.000215067
6665.62,0.000542435,0.0016265,0.000232058
6667.19,0.000222764,0.00133298,0.0001909
6668.75,0.000243553,0.00123499,0.000274854
6670.31,0.000163457,0.000897718,0.000456975
6671.88,0.00050782,0.000674562,0.000465278
6673.44,0.000763932,0.000995221,0.000274233
6675,0.000697774,0.000988683,7.61764e-05
6676.56,0.000599852,0.00119193,0.000182976
6678.12,0.000532188,0.000623139,0.000292512
6679.69,0.000236328,0.000794159,0.000392585
6681.25,0.000622722,0.00136171,0.00025001
6682.81,0.000759329,0.00185913,0.000180883
6684.38,0.000362605,0.00152677,0.000264232
6685.94,0.000336732,0.000869305,0.000328791
6687.5,0.000313336,0.00131209,0.000248977
6689.06,0.000484793,0.00159408,0.000115541
6690.62,0.000627568,0.0012739,0.000213811
6692.19,0.000548719,0.00083744,0.000264934
6693.75,0.000615173,0.00109977,0.000209937
6695.31,0.000573851,0.000871802,0.000245746
6696.88,0.000192553,0.000891554,0.000308155
6698.44,0.000551505,0.000779126,0.000184819
6700,0.000486798,0.00108702,0.000298629
6701.56,0.000405817,0.00172154,0.000283824
6703.12,0.000533414,0.000922432,0.000217474
6704.69,0.000350736,0.000788502,0.000287565
6706.25,0.000298236,0.000843515,0.000222722
6707.81,0.000416474,0.000859132,0.000329284
6709.38,0.000558216,0.000709661,0.00025803
6710.94,0.000528143,0.000579787,0.000137054
6712.5,0.000672337,0.00116871,0.000259385
6714.06,0.000786118,0.00141195,0.000364776
6715.62,0.000543035,0.000837828,0.000225554
6717.19,0.000379878,0.000630134,0.000203147
6718.75,0.000718895,0.00121734,0.000265102
6720.31,0.000473404,0.00163489,0.000223706
6721.88,0.000192317,0.00112036,0.000163417
6723.44,0.000238188,0.000463217,0.000237716
6725,0.000141608,0.000658836,0.00028418
6726.56,0.000344876,0.000688374,0.000190053
6728.12,0.000520568,0.000716759,9.75495e-05
6729.69,0.000145403,0.000745151,0.000151174
6731.25,0.000295808,0.000698877,0.00022602
6732.81,0.000319819,0.000986723,0.00035135
6734.38,0.000643219,0.000829346,0.00019387
6735.94,0.000620652,0.000651128,0.000177536
6737.5,0.000217182,0.000462513,8.4114e-05
6739.06,0.000558417,0.00135568,0.000149669
6740.62,0.000438582,0.000978026,0.000323566
6742.19,0.000343557,0.000568525,0.00037173
6743.75,0.000343639,0.000726951,0.000225211
6745.31,0.000540214,0.000594591,8.48341e-05
6746.88,0.000508222,0.000868068,0.000179945
6748.44,0.000589641,0.000737178,0.000243771
6750,0.000545344,0.000545796,0.000264043
6751.56,0.000608123,0.00069522,0.000243479
6753.12,0.000461529,0.000591064,0.00023674
6754.69,0.00036967,0.000321922,0.000264477
6756.25,0.000389737,0.000262465,0.000251036
6757.81,0.000313339,0.000522576,0.000268957
6759.38,0.000247729,0.000799485,0.000265153
6760.94,0.000696354,0.00115856,0.000302964
6762.5,0.00120145,0.00156457,0.00042125
6764.06,0.000590133,0.0013371,0.000302298
6765.62,0.00017321,0.000560142,0.000171439
6767.19,0.000591573,0.000628039,0.000154284
6768.75,0.000955561,0.00104275,0.00025327
6770.31,0.000943752,0.000455019,0.000246235
6771.88,0.000614231,0.000487478,0.000308084
6773.44,0.00039568,0.000664123,0.000235698
6775,0.000445298,0.00123409,0.000205299
6776.56,0.000401323,0.000901469,0.000227002
6778.12,0.00030262,0.000601083,0.000399671
